alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,lat,long
ye-rustic-inn-los-angeles,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.1043717245734, 'longitude': -118.287837916436}",(323) 662-5757,5672.130500233624,JuxBxV7A5NKYABDWHNrmQA,https://s3-media1.fl.yelpcdn.com/bphoto/9L8QUIZK8ztcHPNdPN3WCA/o.jpg,False,"{'address1': '1831 Hillhurst Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['1831 Hillhurst Ave', 'Los Angeles, CA 90027']}",Ye Rustic Inn,+13236625757,$$,3.5,631,"['pickup', 'delivery']",https://www.yelp.com/biz/ye-rustic-inn-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1043717245734,-118.287837916436
the-brickyard-pub-los-angeles-3,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]","{'latitude': 34.1042076559106, 'longitude': -118.330657577784}",(323) 465-6356,4815.311012649997,wu4TIGTmaM4JoC27K9hskA,https://s3-media4.fl.yelpcdn.com/bphoto/bKPsU0RbTy8DEM0aiRS5hw/o.jpg,False,"{'address1': '1810 N Wilcox Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1810 N Wilcox Ave', 'Los Angeles, CA 90028']}",The Brickyard Pub,+13234656356,$$,4.5,115,[],https://www.yelp.com/biz/the-brickyard-pub-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1042076559106,-118.330657577784
atwater-village-tavern-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.1179437, 'longitude': -118.2606162}",(323) 644-0605,8401.032699691688,vefEUesqmGP53JwBUG6fQg,https://s3-media1.fl.yelpcdn.com/bphoto/rXtkKqaws6cc15F-1av4Sw/o.jpg,False,"{'address1': '3216 Glendale Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['3216 Glendale Blvd', 'Los Angeles, CA 90039']}",Atwater Village Tavern,+13236440605,$$,4.0,414,"['pickup', 'delivery']",https://www.yelp.com/biz/atwater-village-tavern-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1179437,-118.2606162
los-balcones-los-angeles,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.09592, 'longitude': -118.32643}",(323) 871-9600,3861.446702755794,cT8ZwfMQwIEKGIvnKgkvlw,https://s3-media3.fl.yelpcdn.com/bphoto/KIJaJPffQs0KUaW1QbDi8w/o.jpg,False,"{'address1': '1360 Vine St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1360 Vine St', 'Los Angeles, CA 90028']}",Los Balcones,+13238719600,$$,3.5,466,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/los-balcones-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.09592,-118.32643
sonnys-hideaway-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.1209296, 'longitude': -118.2033854}",(323) 255-2000,12712.197097600905,l6HC0Y2adFMyV62rew9QCA,https://s3-media2.fl.yelpcdn.com/bphoto/Ew4GEVwJWMEQ9qdRHkrR4g/o.jpg,False,"{'address1': '5137 York Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5137 York Blvd', 'Los Angeles, CA 90042']}",Sonny's Hideaway,+13232552000,$$,4.0,385,['delivery'],https://www.yelp.com/biz/sonnys-hideaway-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1209296,-118.2033854
ladurée-the-grove-los-angeles-3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.0721062944374, 'longitude': -118.357233170036}",(323) 456-0282,3503.3853462344864,_scyeSaiNrtw5WQfpvphpA,https://s3-media2.fl.yelpcdn.com/bphoto/7Lg6d95c9KV3nyvGq1EANQ/o.jpg,False,"{'address1': '189 The Grove Dr', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['189 The Grove Dr', 'Los Angeles, CA 90036']}",Ladurée The Grove,+13234560282,$$,3.5,656,['delivery'],https://www.yelp.com/biz/ladur%C3%A9e-the-grove-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0721062944374,-118.357233170036
strikezon-los-angeles-6,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'battingcages', 'title': 'Batting Cages'}]","{'latitude': 34.06231, 'longitude': -118.29753}",(213) 805-6037,2199.6017520510145,tpuL09bHpMYICdmhVWUYEA,https://s3-media2.fl.yelpcdn.com/bphoto/vcnZUr09sLIwVs5aOCn5Rg/o.jpg,False,"{'address1': '3377 Wilshire Blvd', 'address2': 'Ste 205-208', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3377 Wilshire Blvd', 'Ste 205-208', 'Los Angeles, CA 90010']}",Strikezon,+12138056037,$$,4.5,87,[],https://www.yelp.com/biz/strikezon-los-angeles-6?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.06231,-118.29753
the-short-stop-los-angeles,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 34.0752952, 'longitude': -118.2536317}",(213) 482-4942,6435.349811098436,NoKYErEO07D0COkPenL10w,https://s3-media4.fl.yelpcdn.com/bphoto/X2pXiJSzwN2ju7YBQT-JVw/o.jpg,False,"{'address1': '1455 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1455 W Sunset Blvd', 'Los Angeles, CA 90026']}",The Short Stop,+12134824942,$,3.5,890,[],https://www.yelp.com/biz/the-short-stop-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0752952,-118.2536317
melody-lounge-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.0655981, 'longitude': -118.2382151}",,7673.797037324837,-8F6d4PIG2Q7mFpvHaS3MA,https://s3-media4.fl.yelpcdn.com/bphoto/WkfCoIGSk_uDxim409mghw/o.jpg,False,"{'address1': '939 N Hill St', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['939 N Hill St', 'Los Angeles, CA 90012']}",Melody Lounge,,$$,4.0,211,[],https://www.yelp.com/biz/melody-lounge-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0655981,-118.2382151
the-echo-los-angeles,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.0775756835938, 'longitude': -118.260078430176}",(213) 413-8200,5922.210365317079,mzO5Ib2H4ffBmr5jpNDeQg,https://s3-media1.fl.yelpcdn.com/bphoto/sVngOeedChtaHcssybhVsg/o.jpg,False,"{'address1': '1822 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1822 W Sunset Blvd', 'Los Angeles, CA 90026']}",The Echo,+12134138200,$$,3.5,431,[],https://www.yelp.com/biz/the-echo-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0775756835938,-118.260078430176
cafe-brass-monkey-los-angeles,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.0611390147967, 'longitude': -118.298897561377}",(213) 381-7047,2071.700242892259,FIgqdyKBNWs0vIRblFTkqg,https://s3-media2.fl.yelpcdn.com/bphoto/vovEI7Z0pr2enAqdm3Dn-Q/o.jpg,False,"{'address1': '659 S Mariposa Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['659 S Mariposa Ave', 'Los Angeles, CA 90005']}",Cafe Brass Monkey,+12133817047,$$,3.5,796,[],https://www.yelp.com/biz/cafe-brass-monkey-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0611390147967,-118.298897561377
hill-street-bar-and-restaurant-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.05273, 'longitude': -118.24769}",(866) 445-5781,6858.453110509326,hnTTd5XfwSoj7gI7Bl7r9A,https://s3-media3.fl.yelpcdn.com/bphoto/eENkILSjW4jrOUC454emwg/o.jpg,False,"{'address1': '200 S Hill St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['200 S Hill St', 'Los Angeles, CA 90012']}",Hill Street Bar & Restaurant,+18664455781,$$,4.5,150,"['pickup', 'delivery']",https://www.yelp.com/biz/hill-street-bar-and-restaurant-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.05273,-118.24769
alamo-drafthouse-cinema-downtown-los-angeles-los-angeles-2,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]","{'latitude': 34.04809, 'longitude': -118.25894333}",(213) 217-9027,5953.566234723725,i_Y-EE1LkKStw9BTUJ0eCA,https://s3-media1.fl.yelpcdn.com/bphoto/FfJW5X0lwp7C-PLJhl0owQ/o.jpg,False,"{'address1': '700 W 7th St', 'address2': 'Unit 240', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['700 W 7th St', 'Unit 240', 'Los Angeles, CA 90017']}",Alamo Drafthouse Cinema Downtown Los Angeles,+12132179027,$$,4.0,220,[],https://www.yelp.com/biz/alamo-drafthouse-cinema-downtown-los-angeles-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04809,-118.25894333
vespaio-los-angeles-6,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.0538862751801, 'longitude': -118.250720304946}",(213) 221-7244,6565.4818597553885,PnQdOlJG3ErVz4W-HH-0Dg,https://s3-media3.fl.yelpcdn.com/bphoto/Ga10YcbezCOFzqLo6u1Qng/o.jpg,False,"{'address1': '225 S Grand Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['225 S Grand Ave', 'Los Angeles, CA 90012']}",Vespaio,+12132217244,$$,3.5,682,['delivery'],https://www.yelp.com/biz/vespaio-los-angeles-6?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0538862751801,-118.250720304946
the-debonair-cigar-lounge-los-angeles,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'cigarbars', 'title': 'Cigar Bars'}]","{'latitude': 34.0547115, 'longitude': -118.3439922}",(323) 424-4012,2218.6193852942215,0CNeHgBvdcPiQ3o5X3U2uQ,https://s3-media2.fl.yelpcdn.com/bphoto/r33q6scelTDZNNCQJNcpNw/o.jpg,False,"{'address1': '1111 S La Brea Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1111 S La Brea Ave', 'Los Angeles, CA 90019']}",The Debonair Cigar Lounge,+13234244012,$$,5.0,64,[],https://www.yelp.com/biz/the-debonair-cigar-lounge-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0547115,-118.3439922
blipsy-bar-los-angeles,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]","{'latitude': 34.0777401, 'longitude': -118.3092949}",(323) 461-7067,2114.8885111300065,XM2w74kjHQNixim6Mu9Bkg,https://s3-media2.fl.yelpcdn.com/bphoto/dhMDXB0sbMo8axICnbSfHA/o.jpg,False,"{'address1': '369 N Western Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['369 N Western Ave', 'Los Angeles, CA 90004']}",Blipsy Bar,+13234617067,$,3.5,371,[],https://www.yelp.com/biz/blipsy-bar-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0777401,-118.3092949
jalapeño-petes-los-angeles-2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.14019, 'longitude': -118.38554}",(818) 579-4264,10550.474845706569,wPNoWhizJYe-YTsL9QeUaw,https://s3-media3.fl.yelpcdn.com/bphoto/y1hOON2dZUcmuZlvlWKQXw/o.jpg,False,"{'address1': '11618 Ventura Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11618 Ventura Blvd', 'Los Angeles, CA 91604']}",Jalapeño Pete's,+18185794264,$$,4.0,399,"['pickup', 'delivery']",https://www.yelp.com/biz/jalape%C3%B1o-petes-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.14019,-118.38554
colorado-wine-company-los-angeles-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.139657, 'longitude': -118.216443}",(323) 478-1985,12988.913312056815,UvjGRrHmduvKqAwHOfYP6g,https://s3-media2.fl.yelpcdn.com/bphoto/_l_KQ_a11eO-mSMrJyKB3g/o.jpg,False,"{'address1': '2305 Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['2305 Colorado Blvd', 'Los Angeles, CA 90041']}",Colorado Wine Company,+13234781985,$$,4.5,211,[],https://www.yelp.com/biz/colorado-wine-company-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.139657,-118.216443
2nd-street-cigar-lounge-los-angeles-3,"[{'alias': 'cigarbars', 'title': 'Cigar Bars'}]","{'latitude': 34.0513773, 'longitude': -118.245269}",(213) 452-4416,7103.011825005282,ZjyeOHysck95OOMGARB2Qw,https://s3-media2.fl.yelpcdn.com/bphoto/YGiP006HomYFBr4FnhVC1g/o.jpg,False,"{'address1': '124 W 2nd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['124 W 2nd St', 'Los Angeles, CA 90012']}",2nd Street Cigar Lounge,+12134524416,$$,4.5,134,[],https://www.yelp.com/biz/2nd-street-cigar-lounge-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0513773,-118.245269
shaquille-s-los-angeles,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.04489, 'longitude': -118.2641735}",(213) 746-7427,5471.144432153254,Evi45sCTHEVUbJ1j_iNGgg,https://s3-media2.fl.yelpcdn.com/bphoto/LpuzuWFm-dnAU-TDMaIFZw/o.jpg,False,"{'address1': '800 W Olympic Blvd', 'address2': 'Ste A150', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['800 W Olympic Blvd', 'Ste A150', 'Los Angeles, CA 90015']}",Shaquille’s,+12137467427,,3.5,733,['delivery'],https://www.yelp.com/biz/shaquille-s-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04489,-118.2641735
the-roost-los-angeles,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.12422, 'longitude': -118.2665}",(323) 664-7272,8607.846029707278,bi95XObe3hmrpYAu2eJxgQ,https://s3-media4.fl.yelpcdn.com/bphoto/K-DMPlzOUf-mXScIQHJIIw/o.jpg,False,"{'address1': '3100 Los Feliz Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['3100 Los Feliz Blvd', 'Los Angeles, CA 90039']}",The Roost,+13236647272,$,4.0,329,"['pickup', 'delivery']",https://www.yelp.com/biz/the-roost-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.12422,-118.2665
mister-os-los-angeles,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.14217, 'longitude': -118.39046}",(818) 358-3839,11001.773950614273,ma3MRxILFJZW9Ffr3CkAcQ,https://s3-media3.fl.yelpcdn.com/bphoto/9RtIYeRILj5aZLAv_ZPe3g/o.jpg,False,"{'address1': '11838 Ventura Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11838 Ventura Blvd', 'Los Angeles, CA 91604']}",Mister O's,+18183583839,,4.0,224,"['pickup', 'delivery']",https://www.yelp.com/biz/mister-os-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.14217,-118.39046
the-mexican-village-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.076, 'longitude': -118.28846}",(213) 385-0479,3430.4439800150153,n-wr69BDZE6n-EE-lZQd2Q,https://s3-media1.fl.yelpcdn.com/bphoto/yKaHqhaQn6YkGjS_n0QKbQ/o.jpg,False,"{'address1': '3668 Beverly Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['3668 Beverly Blvd', 'Los Angeles, CA 90004']}",The Mexican Village,+12133850479,$$,4.0,349,"['pickup', 'delivery']",https://www.yelp.com/biz/the-mexican-village-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.076,-118.28846
cabo-wabo-cantina-los-angeles-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.102726, 'longitude': -118.33947}",(323) 860-1881,4868.092838777501,-uh8qbFNBVSrZXKrOxIKCQ,https://s3-media1.fl.yelpcdn.com/bphoto/ToQL7tJHE9oM0rX3x1xCkg/o.jpg,False,"{'address1': '6801 Hollywood Blvd', 'address2': 'Fl 4', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6801 Hollywood Blvd', 'Fl 4', 'Los Angeles, CA 90028']}",Cabo Wabo Cantina,+13238601881,$$,3.5,591,['pickup'],https://www.yelp.com/biz/cabo-wabo-cantina-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.102726,-118.33947
pasta-sisters-culver-city-culver-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.030029, 'longitude': -118.383983}",(424) 603-4503,6747.68937235514,AGyxcozRYuFPpRD-nBRu0Q,https://s3-media3.fl.yelpcdn.com/bphoto/mbyx4UJR1cggXByjsiZoTA/o.jpg,False,"{'address1': '3280 Helms Ave', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3280 Helms Ave', 'Culver City, CA 90232']}",Pasta Sisters - Culver City,+14246034503,$$,4.0,1113,"['pickup', 'delivery']",https://www.yelp.com/biz/pasta-sisters-culver-city-culver-city?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.030029,-118.383983
claytons-public-house-los-angeles-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 34.04676, 'longitude': -118.25099}",(213) 863-4327,6720.4721304484265,tNIcUeVgXZk2jvpPTMhV2w,https://s3-media3.fl.yelpcdn.com/bphoto/6QZdwOmGn9Sl-rq5rL9Qsw/o.jpg,False,"{'address1': '541 S Spring St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['541 S Spring St', 'Los Angeles, CA 90013']}",Clayton's Public House,+12138634327,$$,4.0,292,['delivery'],https://www.yelp.com/biz/claytons-public-house-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04676,-118.25099
bar-verde-nordstrom-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.071373, 'longitude': -118.35686892271}",(323) 900-1610,3445.1802621294114,MW8mtVpuEiGDRAznNGqTaA,https://s3-media3.fl.yelpcdn.com/bphoto/RNIrzLghu77-f7aDvK8PUg/o.jpg,False,"{'address1': '189 The Grove Dr', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['189 The Grove Dr', 'Los Angeles, CA 90036']}",Bar Verde - Nordstrom,+13239001610,$$,3.5,332,['delivery'],https://www.yelp.com/biz/bar-verde-nordstrom-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.071373,-118.35686892271
